Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Bangladesh,BGD,2006,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2005,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2004,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2003,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2002,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2001,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2000,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1999,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1998,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1997,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1996,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1995,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1994,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1993,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1992,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1991,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1990,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1989,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1988,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1987,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1986,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1985,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1984,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1983,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1982,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1981,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1980,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1979,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1978,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1977,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1976,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1975,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1974,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1973,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1972,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1971,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1970,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1969,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1968,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1967,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1966,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1965,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1964,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1963,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1962,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,1961,Surface area (sq. km),AG.SRF.TOTL.K2,148460
Bangladesh,BGD,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4411.2
Bangladesh,BGD,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4601
Bangladesh,BGD,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4560.4
Bangladesh,BGD,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4540.9
Bangladesh,BGD,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4508.6
Bangladesh,BGD,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4395.8
Bangladesh,BGD,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4352.8
Bangladesh,BGD,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4288.3
Bangladesh,BGD,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4176
Bangladesh,BGD,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4102.5
Bangladesh,BGD,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4020.9
Bangladesh,BGD,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3761.4
Bangladesh,BGD,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3681.6
Bangladesh,BGD,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3439.4
Bangladesh,BGD,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3479.3
Bangladesh,BGD,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3395
Bangladesh,BGD,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3311
Bangladesh,BGD,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3384.4
Bangladesh,BGD,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3116.4
Bangladesh,BGD,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2865.3
Bangladesh,BGD,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2682.4
Bangladesh,BGD,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2694.2
Bangladesh,BGD,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2593.2
Bangladesh,BGD,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2475.9
Bangladesh,BGD,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2647.7
Bangladesh,BGD,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2625.7
Bangladesh,BGD,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2585.8
Bangladesh,BGD,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2490.6
Bangladesh,BGD,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2500.3
Bangladesh,BGD,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2235.8
Bangladesh,BGD,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2202.1
Bangladesh,BGD,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2146.6
Bangladesh,BGD,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2148.5
Bangladesh,BGD,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2134.6
Bangladesh,BGD,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2205.6
Bangladesh,BGD,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1997.9
Bangladesh,BGD,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1937.5
Bangladesh,BGD,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2005.8
Bangladesh,BGD,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1870.9
Bangladesh,BGD,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1926.9
Bangladesh,BGD,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1923.7
Bangladesh,BGD,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1769
Bangladesh,BGD,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1831.6
Bangladesh,BGD,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1708.4
Bangladesh,BGD,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1785.2
Bangladesh,BGD,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1554.5
Bangladesh,BGD,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1583.1
Bangladesh,BGD,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1666.2
Bangladesh,BGD,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1724.7
Bangladesh,BGD,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1727.9
Bangladesh,BGD,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1681.5
Bangladesh,BGD,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1570.8
Bangladesh,BGD,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1670
Bangladesh,BGD,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1691.8
Bangladesh,BGD,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1749.4
Bangladesh,BGD,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1514
Bangladesh,BGD,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1681.1
Bangladesh,BGD,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.2805078066038
Bangladesh,BGD,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,66.0084049833962
Bangladesh,BGD,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,62.3609116064722
Bangladesh,BGD,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,48.0979190339623
Bangladesh,BGD,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,48.5638286981132
Bangladesh,BGD,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,49.7579487827472
Bangladesh,BGD,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,45.6436674943396
Bangladesh,BGD,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,39.9229745341509
Bangladesh,BGD,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,41.8180272276662
Bangladesh,BGD,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,39.2099435089442
Bangladesh,BGD,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,32.3670451528302
Bangladesh,BGD,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,40.3113979686084
Bangladesh,BGD,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,30.1657256989524
Bangladesh,BGD,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.9852359865385
Bangladesh,BGD,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.666017824456
Bangladesh,BGD,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,24.1592569166212
Bangladesh,BGD,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,21.6144222564987
Bangladesh,BGD,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,16.7341639405941
Bangladesh,BGD,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,16.2581385661081
Bangladesh,BGD,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,13.5293388746126
Bangladesh,BGD,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,5.88147555920349
Bangladesh,BGD,1996,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,8.13183328204436
Bangladesh,BGD,1995,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,5.46790753632887
Bangladesh,BGD,1994,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2.2388447488539
Bangladesh,BGD,1993,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.193821298948539
Bangladesh,BGD,1992,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0
Bangladesh,BGD,1991,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,3.17101836527912
Bangladesh,BGD,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,67372.9542041387
Bangladesh,BGD,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,67098.4892881431
Bangladesh,BGD,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,66366.0110951755
Bangladesh,BGD,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,66530.3106224919
Bangladesh,BGD,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,64924.5401471171
Bangladesh,BGD,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,66844.6512857101
Bangladesh,BGD,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,66865.4961154493
Bangladesh,BGD,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65752.8416206942
Bangladesh,BGD,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65729.3045548861
Bangladesh,BGD,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65794.570866011
Bangladesh,BGD,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,63570.0470236348
Bangladesh,BGD,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65620.8892597395
Bangladesh,BGD,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65461.495772066
Bangladesh,BGD,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,64844.4393328502
Bangladesh,BGD,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65087.9002206594
Bangladesh,BGD,1993,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,65460.552752038
Bangladesh,BGD,1992,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,67309.7373170654
Bangladesh,BGD,1991,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,67762.3071203496
Bangladesh,BGD,1990,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,69366.2518711452
Bangladesh,BGD,1989,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,70355.9566412052
Bangladesh,BGD,1988,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,69281.5291876047
Bangladesh,BGD,1987,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,70306.0185850673
Bangladesh,BGD,1986,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,72440.6735848976
Bangladesh,BGD,1985,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,71899.9219577919
Bangladesh,BGD,1984,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,71248.61881164
Bangladesh,BGD,1983,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,69385.389506992
Bangladesh,BGD,1982,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,74782.8223946315
Bangladesh,BGD,1981,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,74789.3059198574
Bangladesh,BGD,1980,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,74167.3831612544
Bangladesh,BGD,1979,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,79763.2577066355
Bangladesh,BGD,1978,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,79121.8549686121
Bangladesh,BGD,1977,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,77250.1051314669
Bangladesh,BGD,1976,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,76920.3978161743
Bangladesh,BGD,1975,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,79843.0258595613
Bangladesh,BGD,1974,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,77092.5145132634
Bangladesh,BGD,1973,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,78122.997863639
Bangladesh,BGD,1972,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,77876.6163440905
Bangladesh,BGD,1971,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,76564.168745181
Bangladesh,BGD,1970,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,81572.5201803615
Bangladesh,BGD,1969,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,0
Bangladesh,BGD,2008,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.8658980070332
Bangladesh,BGD,2007,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.5324014691699
Bangladesh,BGD,2006,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.8445490142828
Bangladesh,BGD,2005,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.6282312264837
Bangladesh,BGD,2004,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.7406218540953
Bangladesh,BGD,2003,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.8803746957717
Bangladesh,BGD,2002,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.6488533870306
Bangladesh,BGD,2001,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.538210949315
Bangladesh,BGD,2000,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.6485901573227
Bangladesh,BGD,1999,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.4674364627434
Bangladesh,BGD,1998,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.0695545152855
Bangladesh,BGD,1997,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.2239829192052
Bangladesh,BGD,1996,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.5502494302307
Bangladesh,BGD,1995,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.9011051175312
Bangladesh,BGD,1994,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.5866145255212
Bangladesh,BGD,1993,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,77.173480596018
Bangladesh,BGD,1992,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.203754999803
Bangladesh,BGD,1991,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.8413269003704
Bangladesh,BGD,1990,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.646459314208
Bangladesh,BGD,1989,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80.2782706103771
Bangladesh,BGD,1988,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80.528455379764
Bangladesh,BGD,1987,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.2935771836295
Bangladesh,BGD,1986,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.1876338315119
Bangladesh,BGD,1985,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.5724053491724
Bangladesh,BGD,1984,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.7110464765456
Bangladesh,BGD,1983,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.9893329158976
Bangladesh,BGD,1982,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,84.4069920332553
Bangladesh,BGD,1981,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,84.9058363170318
Bangladesh,BGD,1980,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,85.1926788928516
Bangladesh,BGD,1979,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,86.4422154861748
Bangladesh,BGD,1978,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,86.7429138978493
Bangladesh,BGD,1977,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,86.8658996219139
Bangladesh,BGD,1976,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,87.2053041866428
Bangladesh,BGD,1975,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,87.9210346842839
Bangladesh,BGD,1974,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,87.8425045330033
Bangladesh,BGD,1973,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,88.1522563760555
Bangladesh,BGD,1972,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,88.4386698010957
Bangladesh,BGD,1971,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,88.5597661959556
Bangladesh,BGD,1970,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,89.3407913270389
Bangladesh,BGD,2008,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,18492.521264
Bangladesh,BGD,2007,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,18278.51549262
Bangladesh,BGD,2006,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,18061.54798
Bangladesh,BGD,2005,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,17775.809696
Bangladesh,BGD,2004,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,17639.719696
Bangladesh,BGD,2003,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,17165.789154
Bangladesh,BGD,2002,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,16832.525948
Bangladesh,BGD,2001,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,16678.215388
Bangladesh,BGD,2000,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,16242.42644
Bangladesh,BGD,1999,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,16216.5371
Bangladesh,BGD,1998,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,15125.80675
Bangladesh,BGD,1997,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,15234.26242
Bangladesh,BGD,1996,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,15830.97522
Bangladesh,BGD,1995,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,15211.74836
Bangladesh,BGD,1994,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,14079.73004
Bangladesh,BGD,1993,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,13465.37018
Bangladesh,BGD,1992,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,13168.58517
Bangladesh,BGD,1991,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,12962.47423
Bangladesh,BGD,1990,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,12216.25277
Bangladesh,BGD,1989,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,12194.60826
Bangladesh,BGD,1988,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,11315.05146
Bangladesh,BGD,1987,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10830.05863
Bangladesh,BGD,1986,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,10391.84294
Bangladesh,BGD,1985,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9906.38356
Bangladesh,BGD,1984,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9842.38096
Bangladesh,BGD,1983,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9455.56637
Bangladesh,BGD,1982,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9161.58717
Bangladesh,BGD,1981,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8715.35953
Bangladesh,BGD,1980,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8748.14265
Bangladesh,BGD,1979,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9775.11375
Bangladesh,BGD,1978,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,9385.43166
Bangladesh,BGD,1977,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8900.13255
Bangladesh,BGD,1976,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8330.53979
Bangladesh,BGD,1975,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,8062.60214
Bangladesh,BGD,1974,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7454.71074
Bangladesh,BGD,1973,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7656.83477
Bangladesh,BGD,1972,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7641.55363
Bangladesh,BGD,1971,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7284.27956
Bangladesh,BGD,1970,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,7520.91868
